player,sleeper_id,nba_team,fantasy_team,date,week,matchup,minutes,fpts,fpts_per_min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,ftm,fta,fg3m
DeMar DeRozan,1321,SAC,ilanattie,"Dec 27, 2025",10,SAC vs. DAL,28,32.0,1.14,9,4,6,2,1,0,3,10,0.3,3,3,0
DeMar DeRozan,1321,SAC,ilanattie,"Dec 28, 2025",10,SAC @ LAL,34,34.3,1.01,22,4,5,1,0,3,8,17,0.471,5,5,1
DeMar DeRozan,1321,SAC,ilanattie,"Dec 30, 2025",11,SAC @ LAC,28,21.5,0.77,8,7,3,1,1,2,2,8,0.25,4,5,0
DeMar DeRozan,1321,SAC,ilanattie,"Jan 01, 2026",11,SAC vs. BOS,35,49.8,1.42,25,5,6,1,0,0,9,16,0.563,6,6,1
DeMar DeRozan,1321,SAC,ilanattie,"Jan 02, 2026",11,SAC @ PHX,30,21.0,0.7,13,2,3,2,0,3,4,8,0.5,5,6,0
DeMar DeRozan,1321,SAC,ilanattie,"Jan 04, 2026",11,SAC vs. MIL,29,15.0,0.52,11,4,3,1,0,2,4,11,0.364,3,7,0
DeMar DeRozan,1321,SAC,ilanattie,"Jan 06, 2026",12,SAC vs. DAL,37,39.9,1.08,21,2,5,2,1,1,8,18,0.444,2,2,3
DeMar DeRozan,1321,SAC,ilanattie,"Jan 09, 2026",12,SAC @ GSW,35,41.3,1.18,24,2,3,3,0,0,10,19,0.526,3,5,1
DeMar DeRozan,1321,SAC,ilanattie,"Jan 11, 2026",12,SAC vs. HOU,37,40.0,1.08,22,2,6,0,0,0,8,13,0.615,6,6,0
DeMar DeRozan,1321,SAC,ilanattie,"Jan 12, 2026",13,SAC vs. LAL,37,64.0,1.73,32,2,6,3,0,0,14,19,0.737,4,5,0
DeMar DeRozan,1321,SAC,ilanattie,"Jan 14, 2026",13,SAC vs. NYK,41,44.3,1.08,27,6,5,1,0,1,7,16,0.438,12,13,1
DeMar DeRozan,1321,SAC,ilanattie,"Jan 16, 2026",13,SAC vs. WAS,33,25.3,0.77,17,2,4,1,0,2,6,13,0.462,4,5,1
DeMar DeRozan,1321,SAC,ilanattie,"Nov 01, 2025",2,SAC @ MIL,41,37.0,0.9,29,4,3,0,0,2,10,19,0.526,9,10,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 03, 2025",3,SAC @ DEN,36,24.5,0.68,19,3,0,1,0,0,8,17,0.471,3,4,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 05, 2025",3,SAC vs. GSW,36,29.0,0.81,25,2,2,1,0,1,8,20,0.4,9,9,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 07, 2025",3,SAC vs. OKC,29,30.2,1.04,18,4,3,0,0,1,7,13,0.538,0,0,4
DeMar DeRozan,1321,SAC,ilanattie,"Nov 09, 2025",3,SAC vs. MIN,29,33.4,1.15,22,3,2,1,0,2,7,11,0.636,5,5,3
DeMar DeRozan,1321,SAC,ilanattie,"Nov 11, 2025",4,SAC vs. DEN,31,29.1,0.94,18,1,2,1,1,0,7,15,0.467,2,2,2
DeMar DeRozan,1321,SAC,ilanattie,"Nov 12, 2025",4,SAC vs. ATL,19,6.0,0.32,4,2,2,1,0,2,1,6,0.167,2,2,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 14, 2025",4,SAC @ MIN,34,22.5,0.66,6,3,5,2,0,0,3,10,0.3,0,0,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 16, 2025",4,SAC @ SAS,39,51.3,1.32,27,2,4,2,0,1,12,15,0.8,2,2,1
DeMar DeRozan,1321,SAC,ilanattie,"Nov 19, 2025",5,SAC @ OKC,35,33.5,0.96,17,3,5,3,0,1,4,12,0.333,9,10,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 20, 2025",5,SAC @ MEM,15,15.0,1.0,7,0,2,1,0,0,2,3,0.667,3,3,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 22, 2025",5,SAC @ DEN,31,35.5,1.15,17,7,5,0,1,3,5,9,0.556,7,7,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 24, 2025",6,SAC vs. MIN,32,48.0,1.5,33,0,4,3,0,2,9,16,0.563,15,15,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 26, 2025",6,SAC vs. PHX,37,15.5,0.42,10,3,3,0,0,1,4,11,0.364,2,2,0
DeMar DeRozan,1321,SAC,ilanattie,"Nov 28, 2025",6,SAC @ UTA,36,24.3,0.68,16,2,3,1,0,2,5,10,0.5,5,5,1
DeMar DeRozan,1321,SAC,ilanattie,"Nov 30, 2025",6,SAC vs. MEM,35,46.4,1.33,23,1,4,3,1,0,9,17,0.529,2,2,3
DeMar DeRozan,1321,SAC,ilanattie,"Oct 22, 2025",1,SAC @ PHX,37,65.3,1.76,29,6,9,2,1,1,12,17,0.706,4,9,1
DeMar DeRozan,1321,SAC,ilanattie,"Oct 24, 2025",1,SAC vs. UTA,37,24.5,0.66,7,3,6,2,0,1,3,9,0.333,1,1,0
DeMar DeRozan,1321,SAC,ilanattie,"Oct 26, 2025",1,SAC vs. LAL,40,33.6,0.84,21,6,3,1,0,1,9,22,0.409,1,1,2
DeMar DeRozan,1321,SAC,ilanattie,"Oct 28, 2025",2,SAC @ OKC,33,31.5,0.95,19,1,3,2,0,0,7,14,0.5,5,6,0
DeMar DeRozan,1321,SAC,ilanattie,"Oct 29, 2025",2,SAC @ CHI,35,33.0,0.94,19,6,5,0,0,2,5,10,0.5,9,10,0
Deandre Ayton,1974,LAL,grabri,"Dec 01, 2025",7,LAL vs. PHX,28,34.5,1.23,12,9,1,1,0,0,6,8,0.75,0,0,0
Deandre Ayton,1974,LAL,grabri,"Dec 04, 2025",7,LAL @ TOR,32,36.0,1.12,17,8,0,0,2,2,8,11,0.727,1,1,0
Deandre Ayton,1974,LAL,grabri,"Dec 05, 2025",7,LAL @ BOS,28,20.0,0.71,6,10,0,1,1,2,3,9,0.333,0,0,0
Deandre Ayton,1974,LAL,grabri,"Dec 07, 2025",7,LAL @ PHI,31,49.0,1.58,14,12,2,1,1,0,7,7,1.0,0,0,0
Deandre Ayton,1974,LAL,grabri,"Dec 10, 2025",8,LAL vs. SAS,26,28.0,1.08,11,8,1,1,0,0,5,9,0.556,1,2,0
Deandre Ayton,1974,LAL,grabri,"Dec 14, 2025",8,LAL @ PHX,30,49.5,1.65,20,13,0,2,1,3,10,11,0.909,0,2,0
Deandre Ayton,1974,LAL,grabri,"Dec 23, 2025",10,LAL @ PHX,27,37.0,1.37,12,10,1,3,0,2,6,8,0.75,0,1,0
Deandre Ayton,1974,LAL,grabri,"Dec 25, 2025",10,LAL vs. HOU,36,15.0,0.42,10,2,0,0,0,1,5,6,0.833,0,0,0
Deandre Ayton,1974,LAL,grabri,"Dec 28, 2025",10,LAL vs. SAC,30,37.5,1.25,11,11,2,0,2,0,5,9,0.556,1,2,0
Deandre Ayton,1974,LAL,grabri,"Dec 30, 2025",11,LAL vs. DET,26,16.0,0.62,10,2,0,1,0,1,5,8,0.625,0,0,0
Deandre Ayton,1974,LAL,grabri,"Jan 02, 2026",11,LAL vs. MEM,25,14.0,0.56,4,6,0,1,0,1,2,4,0.5,0,0,0
Deandre Ayton,1974,LAL,grabri,"Jan 04, 2026",11,LAL vs. MEM,34,40.0,1.18,15,8,1,1,3,1,6,8,0.75,3,6,0
Deandre Ayton,1974,LAL,grabri,"Jan 06, 2026",12,LAL @ NOP,32,49.5,1.55,18,11,3,1,2,1,9,16,0.563,0,0,0
Deandre Ayton,1974,LAL,grabri,"Jan 07, 2026",12,LAL @ SAS,29,19.0,0.66,9,6,1,0,1,1,4,9,0.444,1,2,0
Deandre Ayton,1974,LAL,grabri,"Jan 09, 2026",12,LAL vs. MIL,24,7.5,0.31,4,5,0,0,0,1,2,6,0.333,0,0,0
Deandre Ayton,1974,LAL,grabri,"Jan 12, 2026",13,LAL @ SAC,27,34.5,1.28,13,13,1,0,2,2,4,7,0.571,5,8,0
Deandre Ayton,1974,LAL,grabri,"Jan 13, 2026",13,LAL vs. ATL,31,51.0,1.65,17,18,1,0,0,0,7,9,0.778,3,3,0
Deandre Ayton,1974,LAL,grabri,"Jan 15, 2026",13,LAL vs. CHA,32,29.0,0.91,12,6,1,1,1,1,6,10,0.6,0,0,0
Deandre Ayton,1974,LAL,grabri,"Nov 03, 2025",3,LAL @ POR,31,59.0,1.9,29,10,2,0,3,3,14,19,0.737,1,2,0
Deandre Ayton,1974,LAL,grabri,"Nov 05, 2025",3,LAL vs. SAS,33,51.0,1.55,22,10,0,1,2,0,9,13,0.692,4,4,0
Deandre Ayton,1974,LAL,grabri,"Nov 08, 2025",3,LAL @ ATL,20,17.5,0.88,11,5,0,0,0,3,5,5,1.0,1,1,0
Deandre Ayton,1974,LAL,grabri,"Nov 10, 2025",4,LAL @ CHA,33,21.0,0.64,14,6,0,0,0,3,7,10,0.7,0,0,0
Deandre Ayton,1974,LAL,grabri,"Nov 12, 2025",4,LAL @ OKC,26,10.5,0.4,6,5,1,1,0,4,3,5,0.6,0,1,0
Deandre Ayton,1974,LAL,grabri,"Nov 14, 2025",4,LAL @ NOP,36,58.0,1.61,20,16,2,2,1,4,10,11,0.909,0,0,0
Deandre Ayton,1974,LAL,grabri,"Nov 15, 2025",4,LAL @ MIL,28,43.0,1.54,20,10,0,2,1,3,9,13,0.692,2,2,0
Deandre Ayton,1974,LAL,grabri,"Nov 18, 2025",5,LAL vs. UTA,30,52.0,1.73,20,14,1,1,1,1,10,13,0.769,0,2,0
Deandre Ayton,1974,LAL,grabri,"Nov 23, 2025",5,LAL @ UTA,13,9.5,0.73,2,3,0,1,0,0,1,2,0.5,0,0,0
Deandre Ayton,1974,LAL,grabri,"Nov 28, 2025",6,LAL vs. DAL,36,44.0,1.22,17,8,2,1,2,2,8,9,0.889,1,2,0
Deandre Ayton,1974,LAL,grabri,"Nov 30, 2025",6,LAL vs. NOP,27,59.0,2.19,22,12,1,0,4,0,7,9,0.778,8,8,0
Deandre Ayton,1974,LAL,grabri,"Oct 21, 2025",1,LAL vs. GSW,34,15.0,0.44,10,6,0,0,1,4,5,7,0.714,0,2,0
Deandre Ayton,1974,LAL,grabri,"Oct 24, 2025",1,LAL vs. MIN,31,28.0,0.9,15,8,0,0,1,2,7,11,0.636,1,2,0
Deandre Ayton,1974,LAL,grabri,"Oct 26, 2025",1,LAL @ SAC,36,49.5,1.38,22,15,2,1,1,3,10,17,0.588,2,4,0
Deandre Ayton,1974,LAL,grabri,"Oct 27, 2025",2,LAL vs. POR,36,36.0,1.0,16,8,2,2,1,3,8,15,0.533,0,0,0
Deandre Ayton,1974,LAL,grabri,"Oct 29, 2025",2,LAL @ MIN,35,41.0,1.17,17,10,3,0,1,2,8,11,0.727,1,2,0
Deandre Ayton,1974,LAL,grabri,"Oct 31, 2025",2,LAL @ MEM,17,9.0,0.53,9,0,0,0,0,1,4,6,0.667,1,1,0
Deni Avdija,2181,POR,Negroro,"Dec 02, 2025",7,POR @ TOR,37,49.9,1.35,25,8,14,0,0,4,6,15,0.4,10,15,3
Deni Avdija,2181,POR,Negroro,"Dec 03, 2025",7,POR @ CLE,36,47.3,1.31,27,8,7,1,0,4,5,10,0.5,16,17,1
Deni Avdija,2181,POR,Negroro,"Dec 05, 2025",7,POR @ DET,38,59.4,1.56,35,9,7,1,0,4,9,16,0.563,14,15,3
Deni Avdija,2181,POR,Negroro,"Dec 07, 2025",7,POR @ MEM,31,42.1,1.36,17,7,7,3,1,5,7,14,0.5,1,3,2
Deni Avdija,2181,POR,Negroro,"Dec 11, 2025",8,POR @ NOP,32,35.3,1.1,16,6,6,1,2,2,5,15,0.333,5,7,1
Deni Avdija,2181,POR,Negroro,"Dec 14, 2025",8,POR vs. GSW,33,43.1,1.31,26,7,8,1,0,4,6,16,0.375,12,13,2
Deni Avdija,2181,POR,Negroro,"Dec 18, 2025",9,POR vs. SAC,42,48.8,1.16,35,5,5,1,0,5,12,19,0.632,10,12,1
Deni Avdija,2181,POR,Negroro,"Dec 20, 2025",9,POR @ SAC,40,43.4,1.08,24,7,11,1,0,5,6,18,0.333,9,10,3
Deni Avdija,2181,POR,Negroro,"Dec 22, 2025",10,POR vs. DET,39,35.3,0.91,18,8,9,0,1,3,4,12,0.333,9,15,1
Deni Avdija,2181,POR,Negroro,"Dec 23, 2025",10,POR vs. ORL,37,42.6,1.15,25,6,8,2,0,4,10,25,0.4,3,4,2
Deni Avdija,2181,POR,Negroro,"Dec 26, 2025",10,POR vs. LAC,39,51.1,1.31,29,9,9,0,1,7,10,18,0.556,7,8,2
Deni Avdija,2181,POR,Negroro,"Dec 28, 2025",10,POR vs. BOS,39,49.4,1.27,24,7,10,2,1,5,8,16,0.5,5,10,3
Deni Avdija,2181,POR,Negroro,"Dec 29, 2025",11,POR vs. DAL,39,52.8,1.35,27,9,11,2,0,6,9,18,0.5,8,12,1
Deni Avdija,2181,POR,Negroro,"Dec 31, 2025",11,POR @ OKC,32,31.8,0.99,17,7,7,2,1,7,5,14,0.357,6,7,1
Deni Avdija,2181,POR,Negroro,"Jan 02, 2026",11,POR @ NOP,38,67.4,1.77,34,7,11,1,1,2,10,19,0.526,11,14,3
Deni Avdija,2181,POR,Negroro,"Jan 03, 2026",11,POR @ SAS,39,57.9,1.48,29,10,10,0,1,2,9,22,0.409,8,11,3
Deni Avdija,2181,POR,Negroro,"Jan 05, 2026",12,POR vs. UTA,29,60.2,2.08,33,8,9,0,0,2,10,19,0.526,9,10,4
Deni Avdija,2181,POR,Negroro,"Jan 07, 2026",12,POR vs. HOU,39,48.6,1.25,41,6,2,1,0,5,13,24,0.542,13,15,2
Deni Avdija,2181,POR,Negroro,"Jan 09, 2026",12,POR vs. HOU,36,28.1,0.78,20,3,6,2,0,5,5,15,0.333,8,8,2
Deni Avdija,2181,POR,Negroro,"Jan 11, 2026",12,POR vs. NYK,38,39.8,1.05,25,5,4,3,1,5,8,17,0.471,8,10,1
Deni Avdija,2181,POR,Negroro,"Nov 03, 2025",3,POR vs. LAL,36,41.9,1.16,33,6,2,1,1,5,10,20,0.5,10,11,3
Deni Avdija,2181,POR,Negroro,"Nov 05, 2025",3,POR vs. OKC,37,54.3,1.47,26,10,9,2,1,3,5,17,0.294,15,16,1
Deni Avdija,2181,POR,Negroro,"Nov 08, 2025",3,POR @ MIA,37,65.4,1.77,33,11,8,0,1,3,12,21,0.571,6,7,3
Deni Avdija,2181,POR,Negroro,"Nov 10, 2025",4,POR @ ORL,35,39.7,1.13,27,5,5,0,1,2,7,18,0.389,9,10,4
Deni Avdija,2181,POR,Negroro,"Nov 12, 2025",4,POR @ NOP,35,46.7,1.33,32,1,2,1,0,0,12,18,0.667,4,5,4
Deni Avdija,2181,POR,Negroro,"Nov 14, 2025",4,POR @ HOU,30,29.6,0.99,22,10,4,0,0,7,7,15,0.467,6,7,2
Deni Avdija,2181,POR,Negroro,"Nov 16, 2025",4,POR @ DAL,39,50.6,1.3,29,6,7,0,2,4,10,20,0.5,7,7,2
Deni Avdija,2181,POR,Negroro,"Nov 18, 2025",5,POR vs. PHX,29,31.1,1.07,19,5,5,0,0,1,7,17,0.412,3,4,2
Deni Avdija,2181,POR,Negroro,"Nov 19, 2025",5,POR vs. CHI,38,70.4,1.85,32,11,11,2,1,3,11,22,0.5,7,12,3
Deni Avdija,2181,POR,Negroro,"Nov 21, 2025",5,POR @ GSW,40,46.6,1.17,26,6,13,0,0,6,6,14,0.429,12,13,2
Deni Avdija,2181,POR,Negroro,"Nov 23, 2025",5,POR @ OKC,24,10.8,0.45,11,5,1,1,0,2,4,16,0.25,2,3,1
Deni Avdija,2181,POR,Negroro,"Nov 24, 2025",6,POR @ MIL,31,30.5,0.98,22,4,5,0,1,4,6,13,0.462,5,8,5
Deni Avdija,2181,POR,Negroro,"Nov 26, 2025",6,POR vs. SAS,40,53.5,1.34,37,6,8,0,1,6,12,19,0.632,8,14,5
Deni Avdija,2181,POR,Negroro,"Nov 30, 2025",6,POR vs. OKC,37,75.5,2.04,31,19,10,1,0,1,6,14,0.429,19,23,0
Deni Avdija,2181,POR,Negroro,"Oct 22, 2025",1,POR vs. MIN,33,25.5,0.77,20,7,1,0,1,2,6,16,0.375,8,10,0
Deni Avdija,2181,POR,Negroro,"Oct 24, 2025",1,POR vs. GSW,29,44.7,1.54,26,5,6,0,0,3,11,18,0.611,0,0,4
Deni Avdija,2181,POR,Negroro,"Oct 26, 2025",1,POR @ LAC,33,34.4,1.04,23,7,5,1,0,5,7,16,0.438,6,7,3
Deni Avdija,2181,POR,Negroro,"Oct 27, 2025",2,POR @ LAL,32,45.5,1.42,25,4,4,1,3,3,8,17,0.471,4,4,5
Deni Avdija,2181,POR,Negroro,"Oct 29, 2025",2,POR @ UTA,34,33.5,0.99,19,9,5,1,1,6,6,12,0.5,7,10,0
Deni Avdija,2181,POR,Negroro,"Oct 31, 2025",2,POR vs. DEN,33,28.6,0.87,23,4,4,0,0,4,7,13,0.538,7,9,2
Derik Queen,4751,NOP,isaacentebib,"Dec 02, 2025",7,NOP vs. MIN,39,42.0,1.08,21,8,6,1,0,2,8,15,0.533,5,8,0
Derik Queen,4751,NOP,isaacentebib,"Dec 04, 2025",7,NOP vs. MIN,29,28.0,0.97,12,4,5,1,0,1,4,9,0.444,4,4,0
Derik Queen,4751,NOP,isaacentebib,"Dec 06, 2025",7,NOP @ BKN,26,28.5,1.1,6,9,5,1,1,3,2,5,0.4,2,2,0
Derik Queen,4751,NOP,isaacentebib,"Dec 08, 2025",8,NOP vs. SAS,33,75.0,2.27,33,10,10,0,3,4,11,15,0.733,11,13,0
Derik Queen,4751,NOP,isaacentebib,"Dec 11, 2025",8,NOP vs. POR,35,48.5,1.39,17,5,7,2,0,0,8,12,0.667,1,1,0
Derik Queen,4751,NOP,isaacentebib,"Dec 14, 2025",8,NOP @ CHI,25,19.0,0.76,4,8,5,0,1,5,2,4,0.5,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Dec 18, 2025",9,NOP vs. HOU,35,40.0,1.14,16,12,3,0,3,3,7,16,0.438,2,3,0
Derik Queen,4751,NOP,isaacentebib,"Dec 20, 2025",9,NOP vs. IND,27,47.3,1.75,17,10,4,1,0,2,8,8,1.0,0,0,1
Derik Queen,4751,NOP,isaacentebib,"Dec 22, 2025",10,NOP vs. DAL,34,50.0,1.47,19,10,6,2,1,3,7,12,0.583,5,6,0
Derik Queen,4751,NOP,isaacentebib,"Dec 23, 2025",10,NOP @ CLE,25,42.1,1.68,21,7,5,1,0,1,7,14,0.5,5,6,2
Derik Queen,4751,NOP,isaacentebib,"Dec 26, 2025",10,NOP vs. PHX,20,12.5,0.62,7,7,2,1,0,3,3,9,0.333,1,4,0
Derik Queen,4751,NOP,isaacentebib,"Dec 27, 2025",10,NOP vs. PHX,27,40.1,1.49,21,11,3,1,1,4,7,15,0.467,5,6,2
Derik Queen,4751,NOP,isaacentebib,"Dec 29, 2025",11,NOP vs. NYK,29,27.5,0.95,7,9,5,1,2,2,3,13,0.231,1,2,0
Derik Queen,4751,NOP,isaacentebib,"Dec 31, 2025",11,NOP @ CHI,25,44.5,1.78,9,7,4,2,5,2,4,7,0.571,1,2,0
Derik Queen,4751,NOP,isaacentebib,"Jan 04, 2026",11,NOP @ MIA,30,24.0,0.8,13,6,4,1,1,5,5,11,0.455,3,4,0
Derik Queen,4751,NOP,isaacentebib,"Jan 06, 2026",12,NOP vs. LAL,32,43.5,1.36,10,13,8,2,0,4,5,10,0.5,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Jan 07, 2026",12,NOP @ ATL,19,32.0,1.68,6,10,2,2,2,1,3,9,0.333,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Jan 09, 2026",12,NOP @ WAS,35,60.0,1.71,14,16,12,0,2,5,7,13,0.538,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Jan 11, 2026",12,NOP @ ORL,28,29.5,1.05,10,3,6,2,2,4,4,8,0.5,2,3,0
Derik Queen,4751,NOP,isaacentebib,"Jan 13, 2026",13,NOP vs. DEN,29,37.5,1.29,10,13,5,0,0,1,5,10,0.5,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Jan 14, 2026",13,NOP vs. BKN,16,20.0,1.25,4,6,4,1,1,1,0,5,0.0,4,4,0
Derik Queen,4751,NOP,isaacentebib,"Jan 16, 2026",13,NOP @ IND,28,35.0,1.25,14,12,3,0,0,1,5,11,0.455,4,4,0
Derik Queen,4751,NOP,isaacentebib,"Nov 02, 2025",2,NOP @ OKC,7,7.0,1.0,4,2,0,0,0,0,1,2,0.5,2,2,0
Derik Queen,4751,NOP,isaacentebib,"Nov 04, 2025",3,NOP vs. CHA,18,46.0,2.56,12,8,7,4,0,3,5,7,0.714,2,3,0
Derik Queen,4751,NOP,isaacentebib,"Nov 05, 2025",3,NOP @ DAL,26,24.5,0.94,11,7,2,3,0,3,3,8,0.375,5,7,0
Derik Queen,4751,NOP,isaacentebib,"Nov 08, 2025",3,NOP @ SAS,25,30.8,1.23,13,5,8,0,2,4,5,14,0.357,2,2,1
Derik Queen,4751,NOP,isaacentebib,"Nov 10, 2025",4,NOP @ PHX,25,23.0,0.92,12,6,1,2,0,3,5,10,0.5,2,2,0
Derik Queen,4751,NOP,isaacentebib,"Nov 12, 2025",4,NOP vs. POR,38,47.5,1.25,26,7,4,0,0,1,12,18,0.667,2,3,0
Derik Queen,4751,NOP,isaacentebib,"Nov 14, 2025",4,NOP vs. LAL,29,24.0,0.83,9,10,5,0,1,5,4,10,0.4,1,2,0
Derik Queen,4751,NOP,isaacentebib,"Nov 16, 2025",4,NOP vs. GSW,25,34.5,1.38,9,7,6,0,2,1,2,4,0.5,5,6,0
Derik Queen,4751,NOP,isaacentebib,"Nov 17, 2025",5,NOP vs. OKC,26,22.0,0.85,9,8,3,2,2,6,3,10,0.3,3,4,0
Derik Queen,4751,NOP,isaacentebib,"Nov 19, 2025",5,NOP vs. DEN,30,58.8,1.96,30,9,4,2,2,4,12,18,0.667,5,8,1
Derik Queen,4751,NOP,isaacentebib,"Nov 21, 2025",5,NOP @ DAL,32,45.5,1.42,20,7,11,1,0,4,8,17,0.471,4,5,0
Derik Queen,4751,NOP,isaacentebib,"Nov 22, 2025",5,NOP vs. ATL,32,42.5,1.33,20,9,3,2,1,2,6,14,0.429,8,8,0
Derik Queen,4751,NOP,isaacentebib,"Nov 24, 2025",6,NOP vs. CHI,17,26.5,1.56,8,5,4,1,1,1,4,9,0.444,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Nov 26, 2025",6,NOP vs. MEM,23,37.0,1.61,10,2,9,1,1,1,5,8,0.625,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Nov 29, 2025",6,NOP @ GSW,16,1.5,0.09,2,3,0,0,0,2,1,3,0.333,0,0,0
Derik Queen,4751,NOP,isaacentebib,"Nov 30, 2025",6,NOP @ LAL,28,27.5,0.98,15,7,3,1,0,1,4,12,0.333,7,8,0
Derik Queen,4751,NOP,isaacentebib,"Oct 22, 2025",1,NOP @ MEM,15,10.5,0.7,3,5,0,0,1,0,1,4,0.25,1,2,0
Derik Queen,4751,NOP,isaacentebib,"Oct 24, 2025",1,NOP vs. SAS,35,33.0,0.94,15,6,1,1,2,1,6,11,0.545,3,4,0
Derik Queen,4751,NOP,isaacentebib,"Oct 27, 2025",2,NOP vs. BOS,22,16.5,0.75,12,3,0,1,0,1,3,7,0.429,6,6,0
Derik Queen,4751,NOP,isaacentebib,"Oct 29, 2025",2,NOP @ DEN,14,10.0,0.71,4,8,0,1,0,3,2,5,0.4,0,2,0
Derik Queen,4751,NOP,isaacentebib,"Oct 31, 2025",2,NOP @ LAC,13,13.5,1.04,6,5,0,0,1,1,2,5,0.4,2,2,0
Derrick White,1830,BOS,samymok,"Dec 02, 2025",7,BOS vs. NYK,35,33.2,0.95,22,2,5,1,1,4,8,16,0.5,2,3,4
Derrick White,1830,BOS,samymok,"Dec 04, 2025",7,BOS @ WAS,29,62.0,2.14,30,7,9,1,0,2,12,21,0.571,1,1,5
Derrick White,1830,BOS,samymok,"Dec 05, 2025",7,BOS vs. LAL,30,37.0,1.23,19,5,6,0,1,3,7,14,0.5,0,0,5
Derrick White,1830,BOS,samymok,"Dec 07, 2025",7,BOS @ TOR,37,42.8,1.16,27,4,5,0,3,5,10,21,0.476,1,1,6
Derrick White,1830,BOS,samymok,"Dec 11, 2025",8,BOS @ MIL,29,6.6,0.23,11,2,3,0,0,4,3,12,0.25,3,3,2
Derrick White,1830,BOS,samymok,"Dec 15, 2025",9,BOS vs. DET,38,42.5,1.12,31,6,1,1,1,4,10,18,0.556,6,7,5
Derrick White,1830,BOS,samymok,"Dec 19, 2025",9,BOS vs. MIA,36,67.2,1.87,33,5,6,0,4,1,11,20,0.55,2,2,9
Derrick White,1830,BOS,samymok,"Dec 20, 2025",9,BOS @ TOR,36,26.7,0.74,15,5,7,0,1,2,5,20,0.25,1,1,4
Derrick White,1830,BOS,samymok,"Dec 22, 2025",10,BOS vs. IND,32,32.4,1.01,19,5,4,0,1,2,7,16,0.438,2,2,3
Derrick White,1830,BOS,samymok,"Dec 26, 2025",10,BOS @ IND,33,42.4,1.28,21,5,6,2,1,2,6,15,0.4,6,7,3
Derrick White,1830,BOS,samymok,"Dec 28, 2025",10,BOS @ POR,40,34.6,0.86,12,4,5,5,1,3,5,16,0.313,0,0,2
Derrick White,1830,BOS,samymok,"Dec 30, 2025",11,BOS @ UTA,36,69.1,1.92,27,7,6,0,7,1,8,16,0.5,9,9,2
Derrick White,1830,BOS,samymok,"Jan 01, 2026",11,BOS @ SAC,35,45.1,1.29,16,5,7,2,2,1,5,13,0.385,4,4,2
Derrick White,1830,BOS,samymok,"Jan 03, 2026",11,BOS @ LAC,37,52.5,1.42,29,4,7,1,2,3,10,20,0.5,4,5,5
Derrick White,1830,BOS,samymok,"Jan 05, 2026",12,BOS vs. CHI,37,36.3,0.98,10,6,7,3,1,0,3,15,0.2,3,3,1
Derrick White,1830,BOS,samymok,"Jan 07, 2026",12,BOS vs. DEN,34,31.9,0.94,17,4,4,0,3,2,7,19,0.368,0,0,3
Derrick White,1830,BOS,samymok,"Jan 09, 2026",12,BOS vs. TOR,38,37.1,0.98,18,3,5,0,2,1,7,14,0.5,2,2,2
Derrick White,1830,BOS,samymok,"Jan 10, 2026",12,BOS vs. SAS,42,56.0,1.33,29,9,3,2,2,1,11,26,0.423,2,2,5
Derrick White,1830,BOS,samymok,"Jan 12, 2026",13,BOS @ IND,36,19.6,0.54,18,4,5,0,0,4,7,21,0.333,2,2,2
Derrick White,1830,BOS,samymok,"Jan 15, 2026",13,BOS @ MIA,36,24.0,0.67,8,6,5,0,2,2,1,7,0.143,6,6,0
Derrick White,1830,BOS,samymok,"Nov 01, 2025",2,BOS vs. HOU,19,11.3,0.59,5,2,2,1,1,0,2,11,0.182,0,0,1
Derrick White,1830,BOS,samymok,"Nov 03, 2025",3,BOS vs. UTA,33,38.4,1.16,10,5,6,3,2,2,3,9,0.333,1,1,3
Derrick White,1830,BOS,samymok,"Nov 05, 2025",3,BOS vs. WAS,29,46.1,1.59,12,3,8,3,2,0,4,8,0.5,2,4,2
Derrick White,1830,BOS,samymok,"Nov 07, 2025",3,BOS @ ORL,37,47.3,1.28,16,2,10,3,1,1,7,16,0.438,1,1,1
Derrick White,1830,BOS,samymok,"Nov 09, 2025",3,BOS @ ORL,36,33.4,0.93,21,3,4,3,0,2,7,18,0.389,4,6,3
Derrick White,1830,BOS,samymok,"Nov 11, 2025",4,BOS @ PHI,35,35.7,1.02,18,5,7,0,2,2,7,20,0.35,0,1,4
